1-fw	0.68755
1-bw	0.68222
2-fw	0.67128
2-bw	0.62320
3-fw	0.62049
3-bw	0.62455
4-fw	0.64201
4-bw	0.63393
5-fw	0.61980
5-bw	0.61708
6-fw	0.63443
6-bw	0.59872
7-fw	0.63123
7-bw	0.59433
8-fw	0.62954
8-bw	0.59888
9-fw	0.63353
9-bw	0.60808
10-fw	0.61113
10-bw	0.59572
11-fw	0.62203
11-bw	0.57373
12-fw	0.61237
12-bw	0.60061
13-fw	0.62310
13-bw	0.59653
14-fw	0.61597
14-bw	0.57574
